# Time, VRMS, Nu
6.665754669102251170e-05 9.956914851458510185e+00 4.830387999399854380e+02
6.807508619307381132e-05 9.956981265864710551e+00 4.830334339279062874e+02
6.949259262059302483e-05 9.957046166652880004e+00 4.830279635811348840e+02
7.091006597737189185e-05 9.957109728491358780e+00 4.830227626745395924e+02
7.232750611700425043e-05 9.957172104756878639e+00 4.830174625926754288e+02
7.374491305145505760e-05 9.957233430314396117e+00 4.830124135993090704e+02
7.516228667548269227e-05 9.957293823607946237e+00 4.830072701773340214e+02
7.657962700921116649e-05 9.957353388833237062e+00 4.830023602370667390e+02
7.799693398966654864e-05 9.957412217516559139e+00 4.829973603211435602e+02
7.941420764484482262e-05 9.957470390219189227e+00 4.829925769222618896e+02
8.083144795542310690e-05 9.957527977722810064e+00 4.829877078080787101e+02
8.224865495680670107e-05 9.957585042373098716e+00 4.829830387649401473e+02
8.366582867497796808e-05 9.957641638962007491e+00 4.829782881866042885e+02
8.508296915208789658e-05 9.957697815793766338e+00 4.829737216360910566e+02
8.650007646136130578e-05 9.957753615333292174e+00 4.829690777588421611e+02
8.791715065079939019e-05 9.957809075059094184e+00 4.829646021491361125e+02
8.933419184307290356e-05 9.957864227930560475e+00 4.829600535595243969e+02
9.075120009094828511e-05 9.957919103077953693e+00 4.829556576577645046e+02
9.216817556893428486e-05 9.957973726128994230e+00 4.829511933380438791e+02
9.358511833335862089e-05 9.958028119774636977e+00 4.829468662159146106e+02
9.500202861310320230e-05 9.958082303985790418e+00 4.829424755378617533e+02
9.641890646672932562e-05 9.958136296485060157e+00 4.829382065894791936e+02
9.783575218007751529e-05 9.958190112877193911e+00 4.829338792801930822e+02
9.925256581261308918e-05 9.958243767049999917e+00 4.829296582179026700e+02
1.006693477096672328e-04 9.958297271236743242e+00 4.829253843513560014e+02
1.020860979302900553e-04 9.958350636364061259e+00 4.829212012182135823e+02
1.035028168817111858e-04 9.958403872060429762e+00 4.829169712004814414e+02
1.049195046213345487e-04 9.958456986964653979e+00 4.829128163722572253e+02
1.063361616204635195e-04 9.958509988691490733e+00 4.829086209009637969e+02
1.077527879338009632e-04 9.958562884110916613e+00 4.829044851183426204e+02
1.091693840985410839e-04 9.958615679279825272e+00 4.829003151944709202e+02
1.105859501658663420e-04 9.958668379699448181e+00 4.828961895419707844e+02
1.120024867402962914e-04 9.958720990220315983e+00 4.828920364540293804e+02
1.134189938689415496e-04 9.958773515283413147e+00 4.828879123647100755e+02
1.148354722246437275e-04 9.958825958804135681e+00 4.828837676608229685e+02
1.162519218502139573e-04 9.958878324401021942e+00 4.828796369311504577e+02
1.176683434873110215e-04 9.958930615263572150e+00 4.828754924421741066e+02
1.190847371745573050e-04 9.958982834371386872e+00 4.828713471976938649e+02
1.205011037224468543e-04 9.959034984349514730e+00 4.828671950046327765e+02
1.219174431658783350e-04 9.959087067679989858e+00 4.828630276998593445e+02
1.233337563836937900e-04 9.959139086548173481e+00 4.828588601428220386e+02
1.247500434078532090e-04 9.959191043047731284e+00 4.828546635596943020e+02
1.261663051845543157e-04 9.959242939020452212e+00 4.828504732439370741e+02
1.275825417439367378e-04 9.959294776255942949e+00 4.828462404555127705e+02
1.289987540980747430e-04 9.959346556326728717e+00 4.828420202273925383e+02
1.304149422767148815e-04 9.959398280783240409e+00 4.828377445969106248e+02
1.318311073558295539e-04 9.959449950986254407e+00 4.828334875591451123e+02
1.332472493664551855e-04 9.959501568297293161e+00 4.828291627305660541e+02
1.346633694460070796e-04 9.959553133909677669e+00 4.828248622219998651e+02
1.360794676287619353e-04 9.959604649034767831e+00 4.828204821127655464e+02
